Purchase Date,ProductID,CustomerCode,Order ID,Units Sold,Revenue,Cost of Goods Sold
8/07/2023,7,TRichmond,0-18-252153-2,865,8260,5399
8/01/2022,6,JMiller,0-18-059364-1,906,4349,6833
6/05/2022,7,JFlowers,0-634-61202-6,847,7099,536
28/01/2022,6,DMorton,1-71926-661-1,313,1475,4533
3/12/2021,4,JBauer,1-67644-650-8,156,2646,7156
19/07/2022,9,DBell,0-2286-9010-2,682,4514,6543
16/11/2020,9,LFox,1-368-34776-2,779,4431,2698
14/05/2023,1,RBrown,0-05-445320-8,427,4670,7404
1/02/2022,8,VDuncan,1-85577-267-1,958,9781,579
12/07/2023,7,BStevenson,1-379-08570-5,627,7551,1076
16/08/2021,10,VFoster,0-324-37340-6,248,5152,1144
25/02/2022,5,LSpencer,1-66315-275-6,491,8250,6507
22/10/2021,4,LGonzalez,0-506-64110-4,731,9914,3712
3/10/2020,2,DRichardson,1-313-32379-9,610,2888,2794
25/09/2021,9,TWilliams,1-83402-442-0,435,7934,4033
12/06/2022,10,TFields,0-673-87871-6,638,7256,3791
1/02/2021,8,KVelez,1-214-09098-2,398,6602,1875
16/09/2022,5,ESmith,1-245-15411-7,818,2607,1866
27/08/2020,9,MCannonDVM,1-68039-346-4,720,4494,671
6/01/2020,10,KKline,0-646-14460-X,932,6763,5170
29/07/2020,2,REvans,1-63898-768-8,197,8910,7320
28/11/2022,6,ASteele,1-57790-537-7,382,3392,3331
13/11/2020,8,ABrown,1-4650-0462-9,472,8628,2263
11/09/2022,4,AWilliams,0-359-78237-X,962,6453,2959
24/03/2022,5,KHoward,0-290-88755-0,594,9337,6913
19/02/2022,1,LNelson,1-961242-88-5,445,6057,2655
30/06/2023,10,SFuller,0-618-66378-9,504,8236,7961
10/09/2021,8,JDillon,1-4150-1154-0,240,9185,7581
30/12/2021,2,AMartinez,0-304-41993-1,498,8339,6525
27/03/2020,2,CBallard,0-513-57513-8,249,8108,3133
21/01/2023,1,ERivera,0-401-63777-8,234,5150,6447
17/10/2020,7,SHuff,1-83125-366-6,791,4202,3914
12/01/2023,6,JAnderson,0-7915-1003-4,600,1037,873
14/04/2022,10,KHenry,1-917131-64-X,140,5273,2620
26/06/2021,4,RGarcia,1-69862-335-6,580,2903,2039
22/10/2022,8,EWard,1-4625-2446-X,530,4792,2997
9/05/2023,1,JHamilton,0-616-17738-0,811,6174,2901
22/04/2020,3,SGarzaMD,1-03-140459-7,597,7275,561
2/05/2023,4,MLowe,1-55800-152-2,593,2187,7359
23/07/2021,9,MRogers,0-86979-581-3,556,4403,4445
12/06/2021,1,AHendricks,0-446-45834-1,407,8424,2818
19/03/2022,3,LElliott,1-4803-9249-9,609,9452,5516
15/11/2022,8,BWare,0-7264-1678-9,192,7830,3980
18/07/2020,5,BWilliams,0-7448-4681-1,743,7696,6798
24/09/2022,10,JThompson,0-442-55065-0,316,9373,6058
4/07/2021,1,SArmstrong,1-5152-0235-6,999,8655,757
22/03/2020,2,MGarcia,0-415-43015-1,200,6589,3599
14/07/2020,4,DSweeney,0-11-862701-5,908,7811,1094
12/07/2022,2,DCollins,1-81833-371-6,767,1131,1147
4/01/2020,2,RObrien,1-85142-860-7,486,3356,1181
6/05/2022,8,CRosales,1-145-61079-X,505,5363,1666
29/03/2022,3,JHaney,1-886795-58-4,767,8109,4866
18/10/2021,2,TChapman,0-7073-5289-4,676,6309,4930
4/07/2023,3,LPierce,1-365-24610-8,587,6432,5532
29/12/2021,2,BCrosby,0-903787-08-3,387,5775,4247
19/09/2021,4,DFields,0-10-382655-6,527,8275,7575
13/01/2021,5,LTaylor,1-4663-2214-4,719,4455,6472
28/04/2021,4,FGonzalez,0-16-750062-7,636,7839,7074
11/11/2020,7,NSmith,1-108-51248-8,985,1148,2313
23/12/2020,8,ESanchez,1-278-67683-X,937,8527,5963
25/10/2020,8,NTaylor,0-88158-500-9,336,9121,6543
9/07/2020,5,JSimmons,1-4014-4341-9,885,2309,2825
29/07/2022,4,WCosta,0-01-238657-X,752,9421,6093
24/05/2021,8,ALopez,1-158-02678-1,167,4256,3741
13/11/2020,9,ASimmons,0-658-45907-4,886,7252,7202
20/05/2020,4,JJohnson,1-183-59278-7,585,3417,7923
6/03/2020,4,JAdams,1-274-31691-X,930,6796,6306
5/05/2020,2,DHernandez,0-582-56323-2,635,8451,6458
4/12/2020,1,SMcguire,1-66661-584-6,803,4195,5290
6/11/2020,4,EGriffin,1-894264-50-9,828,4948,5515
11/09/2020,2,EDavis,1-896452-57-4,313,1625,1608
18/01/2022,8,JMaxwell,0-697-38013-0,347,8028,3297
18/06/2023,1,KRivers,0-8436-5833-9,238,6547,7910
14/05/2022,6,JFarmer,1-01-664396-9,127,7797,1151
23/09/2020,3,AVelasquez,1-80725-043-1,851,4706,3186
26/05/2020,9,VBrown,0-88520-973-7,635,6278,2443
2/05/2023,1,PRoberts,1-57943-676-5,108,7517,6175
24/11/2022,5,CRich,0-266-14788-7,302,4035,1321
9/12/2020,3,BBarnesDDS,0-12-126672-9,448,7055,1970
7/06/2021,6,JWright,0-382-58833-9,827,4174,6404
23/08/2022,1,MKaylaWood,0-519-58962-9,189,8529,7812
31/05/2020,9,TParsons,1-182-55017-7,543,2481,6184
9/04/2021,5,IBrown,1-4603-1415-8,848,8216,4343
10/06/2023,2,CDaugherty,0-231-70497-6,310,5980,1587
27/09/2022,7,CPerry,0-7476-3056-9,162,2888,1168
26/12/2021,5,JWilliams,1-61931-441-X,722,1536,3068
7/07/2023,1,CLane,1-277-98594-4,621,2803,3871
3/03/2023,8,DHarper,1-906793-07-7,601,5397,1544
18/11/2022,3,SSwanson,0-9823644-2-3,432,3306,4021
30/03/2021,1,TRoman,0-467-96138-7,370,9901,715
31/05/2020,7,NRodriguez,0-16-377724-1,464,7559,5586
25/06/2022,4,AOlsen,1-04-065012-0,824,9254,5212
12/07/2022,5,JPowell,1-325-73188-9,562,1334,3806
26/12/2021,6,RFord,0-8333-9266-2,238,2083,2663
31/01/2020,6,CAlexander,1-276-39255-9,398,2846,6789
1/06/2023,9,CAnderson,1-252-18217-1,514,5081,3068
21/06/2020,7,KJohnson,0-517-81990-2,302,6337,2808
15/05/2021,2,KHess,0-86802-458-9,209,6525,2424
21/06/2022,2,MBanks,1-5419-9877-4,544,6428,4071
9/05/2022,7,JDuncan,1-78975-566-2,586,2009,656
1/04/2023,4,LMiller,1-216-76234-1,989,9409,4221
13/07/2022,7,MSingleton,0-576-88308-5,798,3024,2781
8/05/2020,3,EMurphy,0-7488-3389-7,474,1655,4419
21/08/2021,9,JGutierrez,0-7733-5424-7,782,2999,3465
25/11/2022,3,MAnderson,1-5273-7289-8,182,1701,4993
24/08/2022,2,AJackson,1-82632-883-1,558,6471,4228
24/11/2022,6,JGriffin,1-83619-201-0,662,5305,3047
25/04/2022,7,KSanchez,0-554-97332-4,374,1992,7608
16/06/2023,3,NAdams,1-77883-483-3,894,4475,7930
27/01/2023,3,TChambers,0-17-239753-7,759,4840,6973
8/04/2022,1,EMoore,0-7182-2539-2,934,7915,1338
17/05/2023,3,TSmith,1-74224-596-X,839,2353,5981
19/03/2020,6,JMckayJr.,1-80542-817-9,282,3694,5147
3/06/2021,8,KGibsonDDS,1-4327-1742-1,364,8480,1637
30/08/2020,7,LJohnson,1-77149-308-9,896,8745,7415
21/09/2020,2,JJones,1-77058-869-8,949,6179,2221
6/07/2023,4,CVillarreal,1-76274-849-5,725,6250,7990
4/03/2022,5,SRyan,0-07-427021-4,960,2753,2431
6/03/2020,9,AChan,0-10-932582-6,838,2283,6139
2/04/2022,9,LLevy,0-8384-4996-4,475,9319,2618
22/03/2021,7,BNelson,0-16-879412-8,265,6550,7718
26/10/2022,9,WLopez,1-5178-5468-7,712,3267,6805
17/07/2023,9,DGarcia,1-9876-8522-9,931,3393,2997
22/04/2021,1,JDennis,1-4526-7496-5,900,6537,3017
22/06/2022,4,EFigueroa,1-379-88579-5,152,5508,831
28/07/2022,1,DPerez,0-7136-8200-0,301,4772,798
10/07/2020,10,JPayne,1-57478-861-2,530,8013,6270
30/04/2023,8,DNguyen,0-544-75880-3,420,5931,7665
5/08/2020,3,MBrown,1-906893-19-5,997,8619,3712
16/10/2021,5,AStanley,1-9841-6264-0,278,2779,5073
1/11/2020,10,JRamsey,0-947984-07-0,958,6494,4737
24/04/2021,9,BFrazier,0-06-133093-0,251,5065,6066
26/03/2022,2,TCook,0-520-70966-7,651,6217,1759
29/08/2021,2,TMoore,0-89056-606-2,500,2806,4167
17/02/2021,2,DShepherd,0-681-59445-4,638,8430,7770
27/09/2022,3,AColon,1-280-09088-X,244,4062,1369
8/01/2020,8,JWhite,1-4813-7388-9,738,5351,651
1/04/2022,3,SThompson,1-877135-39-9,801,1825,7287
12/06/2020,4,ANielsen,0-8312-1660-3,885,2114,5585
22/01/2020,8,TSanchez,0-05-120587-4,875,6311,5370
4/05/2023,2,KButler,1-60427-633-9,724,6432,1090
25/03/2022,6,RKirk,1-06-447317-2,203,9702,1258
4/07/2022,2,JJackson,1-85628-624-X,460,3361,6837
5/12/2021,7,BLee,1-176-01593-1,936,3610,713
26/02/2021,7,LBarker,1-06-693278-6,487,9479,5626
26/06/2021,4,MChoi,0-7106-1263-X,791,6646,4352
17/02/2023,8,KRussell,0-231-84860-9,680,3007,953
9/08/2021,2,ANewton,0-938752-44-8,670,8882,6951
21/06/2023,1,SMeyers,1-86329-624-7,477,5477,6776
19/07/2022,2,AWelch,1-152-79036-6,848,6954,3947
16/06/2021,5,MPorter,0-7912-5809-2,632,4235,4144
18/04/2021,8,RJackson,1-241-58219-X,417,9541,5280
16/12/2021,9,MMitchell,0-304-74736-X,596,5346,7802
18/01/2020,6,RRodriguez,1-55554-866-0,576,7425,5844
4/12/2020,8,NGordon,0-315-93471-9,392,9565,845
24/08/2021,1,ZDuncan,1-74362-034-9,354,2194,7649
14/09/2022,1,MDavis,1-65371-464-6,171,1054,733
14/02/2021,9,DBrown,0-592-70218-9,449,1168,4878
30/05/2021,5,KHarmon,0-00-358080-6,396,4459,2098
15/02/2022,9,RFrazier,0-7157-3470-9,515,6964,3005
5/07/2023,6,JSaunders,0-03-851184-3,233,7265,3610
22/09/2020,10,SJenkins,1-02-419054-4,141,9936,6380
3/09/2020,2,TChavez,0-226-39720-3,749,6331,5521
19/11/2020,9,WSnyder,0-88987-804-8,200,4214,1028
28/03/2022,10,EJohnson,0-914287-89-3,169,1167,2960
5/03/2021,6,JDavis,1-9874-0470-X,266,4952,2587
11/04/2022,4,AVelasquez,1-5365-3183-9,734,7120,2723
14/03/2022,3,BMora,1-146-57636-6,269,1125,4635
7/02/2021,1,WHill,1-9797-1833-4,739,1115,2573
13/09/2021,6,KLucas,1-4072-1057-2,594,8497,7035
28/12/2021,6,AOlsonDDS,0-351-92774-3,800,2542,5292
7/06/2021,5,KDavid,0-7231-0561-8,101,6643,6486
22/03/2021,8,JMcdonald,0-02-679864-6,143,2575,3984
5/06/2022,9,JHart,0-296-36276-X,207,7227,635
30/09/2020,9,AFoster,1-363-69637-8,549,6688,6631
20/12/2020,8,JJones,1-908960-72-8,834,4740,3612
3/01/2023,8,CTran,1-924135-68-X,700,9628,6857
23/07/2023,6,TLee,0-385-74683-0,571,2229,7850
25/11/2022,1,DBell,0-535-50330-X,533,1643,7890
5/07/2022,8,RHernandez,0-7954-5245-4,724,1755,2586
17/09/2022,3,ABrown,0-10-350737-X,692,2072,4086
15/07/2020,9,MGrimes,0-7645-9185-1,1000,9956,7779
3/11/2021,8,SBrooks,1-917788-87-8,343,1297,5972
23/03/2023,4,TClark,1-05-914332-1,899,4611,5020
26/12/2021,9,RMartin,1-251-90345-2,173,4446,2885
22/03/2021,10,SMosley,1-5457-3206-X,917,1059,4774
29/12/2022,1,KStewart,1-06-554663-7,688,6709,2091
14/10/2020,2,BCampbell,1-05-922189-6,218,8172,4900
17/01/2023,2,TKerr,1-194-23260-4,454,8215,520
16/10/2021,8,NMontgomery,0-617-95839-4,615,9592,2121
23/10/2022,10,JBrown,1-80028-041-6,224,7095,4676
21/09/2020,4,BMiller,1-60570-439-3,691,1392,7167
22/11/2020,2,MRangel,0-902106-57-0,617,4967,1265
9/01/2023,10,BBarnes,0-8187-8019-3,561,4196,4602
27/06/2022,2,TDecker,0-12-157741-4,600,2672,4650
26/09/2021,1,JPham,1-172-73065-2,508,3782,1293
23/01/2020,10,HCarpenter,1-191-50733-5,745,2758,6251
12/09/2021,10,RWalker,0-384-61543-0,850,4116,5100
20/04/2022,6,PChristian,1-366-01627-0,153,4586,3745
12/12/2020,7,JSmith,1-4905-1409-0,454,6180,6803
24/04/2022,2,CCook,1-218-91883-7,260,9246,7292
3/07/2020,10,NJohnson,0-13-673921-0,297,6401,5447
19/04/2021,9,JJohnson,1-191-41928-2,800,2055,3594
25/06/2022,9,EJones,1-123-03808-2,179,2373,676
18/05/2020,3,MSeanJacobs,1-5387-2858-3,547,2054,2524
19/05/2022,7,RThompson,1-4388-9002-8,860,2265,4245
26/06/2021,2,JMccarty,0-7616-4749-X,142,5637,2834
12/09/2020,8,PClark,0-465-51145-7,107,2818,4497
10/08/2020,9,MWhite,1-217-87072-5,426,5908,7612
10/03/2021,5,MFord,1-368-45440-2,859,6859,2089
12/10/2020,4,BGonzalez,1-4808-7345-4,364,1028,7270
30/10/2021,7,JTurner,1-82631-396-6,194,2188,4040
15/07/2022,4,DLewis,0-7768-5261-2,366,7650,6936
25/06/2022,9,JTurner,0-12-513535-1,254,1448,544
17/07/2021,2,DBailey,1-4453-2034-7,424,6330,3871
26/02/2021,7,DHenderson,0-477-12105-5,368,5569,6149
1/08/2022,1,GLogan,0-7783-7998-1,354,6205,6185
6/03/2023,8,JKramer,1-07-069126-7,912,6582,3354
23/06/2023,2,JHowe,0-16-607478-0,644,1226,3471
14/12/2020,8,MJones,0-7093-7280-9,684,2304,558
13/06/2020,4,TBaker,1-02-351321-8,538,6833,3714
8/08/2022,3,HRoman,0-02-988193-5,398,3573,3705
25/05/2022,10,DJoseph,1-955598-16-9,233,6127,5145
5/02/2021,4,SLawson,1-921615-86-9,155,2629,4737
19/02/2021,2,CKemp,1-60370-333-0,554,2069,6282
25/07/2020,4,MWilliamAnderson,1-296-18708-X,452,9046,5445
23/07/2023,6,LShaw,1-164-33269-4,417,2554,3191
12/10/2021,8,CKim,1-59886-881-0,273,1242,6705
30/10/2021,9,ERoss,0-7826-8985-X,777,4285,950
16/04/2021,8,LRushDVM,0-499-08204-4,741,2643,5063
30/08/2021,9,EPhelps,1-65510-231-1,655,8189,7587
19/02/2023,5,CLeonard,1-80671-845-6,965,3908,5552
22/10/2022,2,NRamirez,0-04-893772-X,222,7745,3434
27/08/2020,4,TEspinoza,0-684-50509-6,901,4424,6023
23/08/2021,1,CGalloway,1-157-27901-5,236,3820,6642
6/07/2020,4,LKing,1-147-31542-6,864,6082,7625
15/11/2020,10,DEllisPhD,1-67545-784-0,437,5259,2827
5/08/2021,10,JFarrell,0-401-52198-2,413,8186,5933
14/06/2023,8,SWilliams,1-394-74893-0,937,9227,1227
4/01/2023,6,SReynolds,0-534-72351-9,139,4083,2266
11/02/2022,3,KFernandez,1-249-01828-5,217,9874,6853
2/07/2023,3,ASmith,1-388-08184-9,443,8211,5294
6/05/2021,4,MRussell,0-12-916988-9,350,2657,3753
21/10/2022,8,MJohnson,0-671-16937-8,300,1794,7360
20/04/2020,8,JJohnson,1-279-81530-2,532,4456,4360
2/03/2022,3,JTorres,0-88023-897-6,103,3620,3697
25/06/2023,9,MWilliams,1-211-25386-4,443,7363,2764
21/05/2023,5,LWeaver,1-296-40063-8,245,1843,1910
2/11/2021,1,CYoung,1-358-47515-6,806,1393,7116
9/08/2021,7,DFoster,1-141-06841-9,837,2439,4744
3/03/2022,1,KAdams,0-314-46515-4,146,3682,5618
10/02/2020,7,LDuncan,1-00-419198-7,918,5347,2543
9/06/2023,1,KHayes,1-4389-1538-1,220,2323,6260
15/04/2021,10,SSmith,0-00-698768-0,133,9282,6330
3/03/2022,6,MAlexisBishop,0-940271-26-5,508,8137,5666
5/09/2021,9,JJohnson,0-542-23639-7,259,3889,5281
25/07/2022,9,HHardin,1-197-85673-0,739,4334,4213
10/11/2020,10,LSmith,0-265-49784-1,680,3220,7726
20/03/2020,2,DRobinson,1-369-82037-2,390,4350,4890
3/09/2022,1,TBowman,1-4175-5518-1,894,3169,923
28/05/2022,2,DScott,0-203-28256-6,447,5351,5811
20/05/2020,3,ATaylor,1-78413-149-0,399,9195,2687
5/12/2021,2,PRamos,0-8137-2648-4,247,4549,1769
29/11/2021,9,KLeonard,1-946991-34-1,509,1288,6493
28/05/2022,4,SRobinson,0-8019-3063-4,381,7623,1635
31/07/2020,6,EHickman,0-687-91335-7,157,7469,609
8/06/2021,1,MDebraHumphrey,1-78639-462-6,721,7274,2791
27/10/2020,4,LWard,0-909818-90-8,507,9376,7809
13/08/2021,10,PRodriguez,0-286-29583-0,502,3609,6857
1/11/2022,3,ZChapman,0-04-547834-1,488,1962,5617
15/09/2022,1,MPerkins,0-454-35749-4,119,3526,4101
27/01/2021,8,APerkins,1-399-73323-0,961,3855,6558
26/08/2022,3,GGarcia,0-7877-0501-2,846,1107,4712
27/06/2020,10,JContreras,0-402-76655-5,391,7454,518
1/02/2020,9,MMccall,1-72108-712-5,545,7572,3310
11/11/2020,7,SRodriguez,0-515-65671-2,167,8572,4613
1/11/2020,3,SGriffith,1-56409-021-3,551,3993,2888
17/06/2020,9,EWatkins,1-230-54971-4,616,4596,6713
21/12/2020,6,JOneill,1-75114-722-3,752,9261,5373
12/04/2023,2,EHodge,1-63678-579-4,248,8193,3564
31/12/2022,5,TDavis,1-881373-85-1,402,3691,5682
2/06/2022,2,JHumphrey,1-116-69008-X,844,5506,1445
25/01/2023,3,SFinley,0-9624378-5-9,994,1618,7885
6/04/2023,1,JMathis,1-292-61046-8,103,4811,6846
31/12/2022,1,JSteele,1-68035-665-8,231,9087,4057
12/11/2020,5,DGordon,0-6484240-6-5,859,8604,7119
10/05/2022,7,JVillarreal,1-158-27016-X,910,7470,2586
9/07/2022,9,NPage,1-73098-269-7,785,1779,2595
29/08/2021,1,CGraham,0-368-36379-1,141,3964,788
20/02/2020,7,HBryan,0-17-409267-9,111,2143,5935
20/07/2020,7,SCalderon,1-5472-0752-3,951,8110,5467
25/03/2020,10,CGarza,0-530-60960-6,876,3193,6400
28/04/2022,9,CBuck,0-435-78281-9,496,1334,3421
17/01/2021,6,JRich,1-5254-0151-3,700,4536,555
12/12/2022,2,DRichardson,1-82860-952-8,747,5031,7252
14/05/2021,6,SMeyers,1-375-66086-1,308,8060,2206
31/01/2021,10,MJohnNguyen,1-59312-613-1,173,7472,3973
17/01/2022,3,JLi,1-78928-319-1,906,4213,6568
15/11/2020,9,JValenzuela,0-461-05528-7,619,9689,2476
13/11/2021,8,JYoung,0-05-840592-5,993,2168,1949
30/12/2020,4,CPerez,1-365-26089-5,484,4642,6295
10/09/2022,3,RLucas,1-950975-73-8,352,9097,1792
29/08/2020,5,MCarter,1-4311-0022-6,659,2794,4829
27/05/2021,10,JBryan,0-89581-777-2,385,6552,3298
28/07/2023,7,RPeterson,0-947078-04-5,419,1304,4413
13/10/2020,7,LMccall,1-958156-44-2,542,4317,1786
22/12/2020,1,CGuzman,1-62943-944-4,246,6171,2014
28/07/2023,1,SGardner,1-161-88490-4,891,4645,2623
2/07/2022,7,CRamos,1-00-924269-5,224,1126,7162
22/12/2022,4,CHancock,0-12-451786-2,799,3300,5833
19/02/2020,5,LJohnson,1-4590-1304-2,547,7443,3975
15/03/2020,9,TPatterson,0-18-159788-8,880,4446,1325
26/01/2022,3,AHendrix,1-57761-053-9,452,6875,907
21/07/2023,1,JCrawford,1-9876-0308-7,169,5295,3229
17/01/2020,1,AMontgomery,1-56978-503-1,576,1372,6563
3/09/2021,6,SMitchell,1-77262-388-1,535,8505,2084
15/04/2022,1,MCruz,1-894141-64-4,251,5366,5175
18/08/2022,8,AHerring,0-533-02174-X,722,2759,3096
8/04/2021,9,GSolomon,1-881923-87-8,906,8188,1778
9/03/2022,8,VJackson,0-427-88642-2,339,7716,7517
26/09/2022,10,SRodriguez,1-4026-7317-5,663,8630,5192
23/06/2020,3,MNorris,0-301-82748-6,563,6890,6325
4/01/2023,2,KLee,0-7409-6815-7,696,3801,1311
26/03/2022,8,MClark,0-9858462-1-6,290,6557,5780
19/08/2020,5,CMoore,0-86410-728-5,327,9042,4163
7/12/2020,1,AZimmerman,1-63623-195-0,455,6920,5953
14/05/2023,2,PHughes,0-8141-3935-3,528,4878,7112
26/05/2022,6,BRamirez,0-9650314-0-3,784,6404,5801
11/08/2022,1,SRodriguez,1-56554-356-4,272,5380,778
19/07/2022,10,RWillis,0-653-84192-2,424,5988,5384
10/04/2021,9,KThompson,0-7898-6348-0,989,5368,6853
23/09/2021,8,JMarquez,1-68374-910-3,264,5824,4735
26/04/2023,5,MSmith,1-4179-4695-4,811,7053,802
2/02/2023,5,JBailey,1-80445-892-9,811,7100,2166
28/06/2023,3,DLee,1-59395-143-4,512,6663,5160
21/01/2022,8,EOrtiz,0-7785-3767-6,194,2945,2728
1/06/2021,6,PSmith,0-06-419510-4,882,9495,3181
30/10/2021,8,BDelgado,0-638-76659-1,349,1189,7359
17/06/2021,4,BCraig,1-356-65702-8,840,9246,697
25/05/2021,4,SColeman,0-220-54839-0,449,9281,1527
10/09/2022,1,PBailey,0-7163-3382-1,920,7381,5769
25/03/2022,4,JSmith,1-69460-447-0,804,7112,528
31/08/2022,3,TSmith,1-162-35469-0,152,9325,1146
7/01/2021,5,DWashington,0-18-825368-8,178,5540,1058
14/08/2021,10,SSimmons,1-05-865704-6,514,8138,7968
18/04/2022,10,MNelson,0-470-96198-8,427,9493,3136
26/04/2022,3,RPage,1-958122-40-8,165,8628,4314
26/05/2020,8,KHansen,0-319-25003-2,869,4399,1907
17/02/2021,8,CRussell,1-948619-43-1,128,1407,1863
23/10/2020,1,DHernandez,1-5146-3323-X,613,5456,5102
19/07/2021,8,JDavis,1-878911-64-3,572,5322,6991
5/10/2022,10,RBryan,0-7940-3977-4,887,3521,7823
3/11/2022,5,LWilkinson,1-60676-291-5,711,9089,4587
3/04/2021,4,CMeyers,0-576-83864-0,593,3356,4051
7/10/2020,7,TSmith,0-362-63768-7,865,1647,1307
7/07/2020,9,JShepherd,0-04-927581-X,263,9815,4509
27/04/2023,4,RHall,1-5389-7890-3,582,6835,7878
13/11/2022,9,SGuerrero,0-464-32102-6,751,8768,2094
23/05/2020,2,CRobinson,1-337-99450-2,278,7081,6521
30/09/2021,10,BMacdonald,0-299-05886-7,473,6037,6661
30/01/2023,1,MHall,1-55975-828-7,972,9035,2782
24/11/2020,2,LDavis,1-01-645005-2,794,1700,3535
1/09/2022,9,JOrtiz,1-86922-122-2,118,1160,1055
11/12/2022,1,MBest,1-897146-38-8,396,6419,3617
9/05/2022,8,MOliver,1-83742-662-7,752,6411,7049
28/06/2023,6,MSmith,0-943847-49-4,581,4216,2708
9/06/2023,3,EJones,0-04-804059-2,828,7290,3646
29/09/2020,5,AJackson,0-12-227253-6,471,9637,6619
23/12/2021,10,SMurray,0-690-81626-X,936,5527,7181
6/02/2022,1,ZReynolds,0-01-127110-8,417,5124,1987
11/07/2023,4,BSingleton,0-446-47372-3,565,6004,3966
22/12/2021,1,DHicks,0-658-90141-9,421,5780,4959
21/05/2023,1,ALucero,0-468-11861-6,551,9662,4140
1/10/2021,1,RWheeler,1-55626-954-4,765,5637,634
23/09/2022,1,VMora,1-145-91492-6,235,7239,5099
2/07/2021,1,CGarcia,0-610-15548-2,108,2846,4920
18/04/2023,6,SWard,0-09-886343-6,928,1092,7782
3/02/2022,3,GLiu,0-919672-37-X,956,8290,5556
18/03/2023,2,MLindaMartinMD,0-416-22423-7,649,3164,6227
25/05/2022,1,LCollins,0-653-11687-X,882,1897,7031
20/12/2020,6,VRoy,0-290-90889-2,647,2347,604
23/06/2022,10,WHarper,1-932355-54-5,607,7101,5389
16/06/2020,1,KBurch,0-06-097359-5,640,1035,5445
20/11/2021,9,KHarris,0-537-99339-8,603,6893,3597
4/09/2020,9,CThompson,1-337-70661-2,551,2735,2026
29/03/2023,2,BHamilton,0-7160-4873-6,728,2755,7218
22/05/2020,2,BDavis,1-77618-883-7,330,4834,2280
30/03/2021,2,LErickson,0-593-60764-3,479,3475,7740
28/02/2022,7,CMartinez,0-7197-1836-8,756,8567,919
10/02/2020,3,MJoseph,1-69615-356-5,617,5438,6529
27/07/2021,8,LHolder,0-295-99585-8,791,7960,3451
29/11/2021,1,PWilliams,0-14-698735-7,189,1122,6250
4/12/2022,4,JMoore,1-58922-249-0,454,2603,7041
16/07/2022,4,ASmith,0-560-30582-6,616,2298,3837
8/01/2023,8,BHolmes,1-4369-3483-4,406,7289,1723
31/12/2021,9,RSanchez,1-993800-20-4,460,5157,3687
2/04/2023,6,RWilson,0-00-225774-2,854,7230,7118
1/02/2021,3,AShaffer,1-4459-2119-7,227,4009,3674
5/06/2021,2,WHill,1-263-40443-X,678,3670,5966
21/07/2020,5,LMartin,1-181-74665-5,498,7140,3447
22/03/2023,1,RThomas,0-912610-17-4,456,1888,2530
4/09/2021,4,LHenderson,0-308-58842-8,691,2218,3504
20/07/2023,7,HRobertson,1-108-82891-4,469,3154,5268
27/01/2023,1,JHumphrey,0-505-87431-8,162,2278,7461
1/06/2021,8,RMarshall,1-58766-648-0,233,1433,5186
24/06/2023,10,PLogan,0-19-925876-7,223,8881,7869
31/10/2020,5,TJohnson,0-338-45042-4,969,6684,873
29/07/2022,8,LGalloway,0-345-38820-8,542,4337,6980
24/10/2020,10,SZimmerman,0-04-146195-9,889,5123,3758
10/06/2023,9,YRobinson,0-86681-361-6,433,2814,6680
24/01/2020,2,ARodgers,1-168-09932-3,882,2985,1672
22/06/2022,2,DLisaRichardson,1-4781-8209-1,899,3304,2019
17/04/2021,3,JBennett,1-295-59975-9,182,3020,2254
3/03/2021,3,DWilliams,1-4611-2448-4,168,2488,2352
24/01/2021,1,NFlores,1-258-59663-6,341,5261,7201
12/07/2021,8,AJohnson,1-4708-3497-9,387,9703,5541
13/10/2022,4,CKaufman,0-8057-6852-1,263,5179,2317
23/02/2020,10,HThomas,0-308-80854-1,740,9546,3665
28/01/2022,7,ARivera,1-899306-84-6,555,1202,5765
12/12/2022,1,NBowen,0-8134-7749-2,790,6736,4831
26/01/2021,6,KWalker,0-213-32041-X,393,2520,3212
29/10/2022,3,MStephenson,0-11-194211-X,551,2281,3131
3/06/2022,7,DLuna,1-72025-090-1,283,4717,6745
3/01/2021,10,CRodriguez,0-9676137-4-4,314,1416,5170
3/11/2021,2,KDurham,0-480-62856-4,953,4325,1209
18/12/2021,8,BJones,1-76855-127-8,943,1124,1040
6/10/2021,6,MSchmidt,1-141-63273-X,253,6690,5647
26/06/2022,4,MHoover,1-956411-58-5,622,7919,5986
23/11/2021,2,WWilliams,0-04-858846-6,187,4152,4280
25/02/2020,4,CWilliams,0-472-61358-8,521,4261,3930
19/03/2021,1,JEvans,1-336-57576-X,973,1490,2025
21/05/2022,1,JSexton,1-07-231859-8,759,7859,7742
16/02/2022,9,JSanders,1-5108-2134-1,512,7678,5023
28/04/2020,5,MPearson,0-8170-4819-7,600,7759,2732
6/01/2021,3,ASanders,0-7578-6133-4,724,8348,7381
12/02/2021,7,MCobb,0-05-452035-5,253,1130,2709
15/08/2021,4,SZimmermanIII,1-4020-1114-8,942,9556,3296
4/08/2020,1,SRodriguez,0-9978528-1-X,930,5768,6044
24/12/2020,6,DMiller,0-415-77580-9,522,8697,4858
27/11/2021,4,AJackson,1-914480-28-7,492,5583,2334
17/07/2021,3,DMcintyre,0-427-77081-5,927,3374,3284
